"un","Country","Date","NewCases","NewDeaths","Population","StayHomeOrder","StayHomeGen","StayHomeRiskG","ClosDaycare","ClosPrim","ClosSecHigh","ClosPubMin2","MassGather50","MassGatherAll","ClosPubAny","MasksVoluntary","MasksMandatory","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"Iceland 2020-10-27","Iceland",2020-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-10-28","Iceland",2020-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-10-29","Iceland",2020-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-10-30","Iceland",2020-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-10-31","Iceland",2020-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-01","Iceland",2020-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-02","Iceland",2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-03","Iceland",2020-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-04","Iceland",2020-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-05","Iceland",2020-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-06","Iceland",2020-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-07","Iceland",2020-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-08","Iceland",2020-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-09","Iceland",2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-10","Iceland",2020-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-11","Iceland",2020-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-12","Iceland",2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-13","Iceland",2020-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-14","Iceland",2020-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-15","Iceland",2020-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-16","Iceland",2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-17","Iceland",2020-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-18","Iceland",2020-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-19","Iceland",2020-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-20","Iceland",2020-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-21","Iceland",2020-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-22","Iceland",2020-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-23","Iceland",2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-24","Iceland",2020-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-25","Iceland",2020-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-26","Iceland",2020-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-27","Iceland",2020-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-28","Iceland",2020-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-29","Iceland",2020-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-11-30","Iceland",2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-01","Iceland",2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-02","Iceland",2020-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-03","Iceland",2020-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-04","Iceland",2020-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-05","Iceland",2020-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-06","Iceland",2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-07","Iceland",2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-08","Iceland",2020-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-09","Iceland",2020-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-10","Iceland",2020-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-11","Iceland",2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-12","Iceland",2020-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-13","Iceland",2020-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-14","Iceland",2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-15","Iceland",2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-16","Iceland",2020-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-17","Iceland",2020-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-18","Iceland",2020-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-19","Iceland",2020-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-20","Iceland",2020-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-21","Iceland",2020-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-22","Iceland",2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-23","Iceland",2020-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-24","Iceland",2020-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-25","Iceland",2020-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-26","Iceland",2020-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-27","Iceland",2020-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-28","Iceland",2020-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-29","Iceland",2020-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-30","Iceland",2020-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland 2020-12-31","Iceland",2020-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-01","Ireland",2020-01-01,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-02","Ireland",2020-01-02,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-03","Ireland",2020-01-03,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-04","Ireland",2020-01-04,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-05","Ireland",2020-01-05,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-06","Ireland",2020-01-06,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-07","Ireland",2020-01-07,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-08","Ireland",2020-01-08,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-09","Ireland",2020-01-09,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-10","Ireland",2020-01-10,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-11","Ireland",2020-01-11,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-12","Ireland",2020-01-12,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-13","Ireland",2020-01-13,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-14","Ireland",2020-01-14,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-15","Ireland",2020-01-15,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-16","Ireland",2020-01-16,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-17","Ireland",2020-01-17,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-18","Ireland",2020-01-18,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-19","Ireland",2020-01-19,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-20","Ireland",2020-01-20,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-21","Ireland",2020-01-21,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-22","Ireland",2020-01-22,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-23","Ireland",2020-01-23,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-24","Ireland",2020-01-24,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-25","Ireland",2020-01-25,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-26","Ireland",2020-01-26,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-27","Ireland",2020-01-27,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-28","Ireland",2020-01-28,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-29","Ireland",2020-01-29,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-30","Ireland",2020-01-30,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-01-31","Ireland",2020-01-31,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-01","Ireland",2020-02-01,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-02","Ireland",2020-02-02,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-03","Ireland",2020-02-03,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-04","Ireland",2020-02-04,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-05","Ireland",2020-02-05,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-06","Ireland",2020-02-06,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-07","Ireland",2020-02-07,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-08","Ireland",2020-02-08,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-09","Ireland",2020-02-09,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-10","Ireland",2020-02-10,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-11","Ireland",2020-02-11,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-12","Ireland",2020-02-12,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-13","Ireland",2020-02-13,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-14","Ireland",2020-02-14,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ireland 2020-02-15","Ireland",2020-02-15,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-11,-6,-36,-12,-4,3
"Ireland 2020-02-16","Ireland",2020-02-16,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-6,-7,-29,-6,-1,2
"Ireland 2020-02-17","Ireland",2020-02-17,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,8,1,12,0,-8,2
"Ireland 2020-02-18","Ireland",2020-02-18,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,6,-2,12,0,-7,1
"Ireland 2020-02-19","Ireland",2020-02-19,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,-5,-2,-9,2
"Ireland 2020-02-20","Ireland",2020-02-20,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,12,-1,-12,2
"Ireland 2020-02-21","Ireland",2020-02-21,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-1,-1,-13,3
"Ireland 2020-02-22","Ireland",2020-02-22,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-4,-1,-1,0
"Ireland 2020-02-23","Ireland",2020-02-23,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,1,1,0,0
"Ireland 2020-02-24","Ireland",2020-02-24,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0
"Ireland 2020-02-25","Ireland",2020-02-25,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,6,0,3,0
"Ireland 2020-02-26","Ireland",2020-02-26,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,9,1,2,0
"Ireland 2020-02-27","Ireland",2020-02-27,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,4,2,0
"Ireland 2020-02-28","Ireland",2020-02-28,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,1,0
"Ireland 2020-02-29","Ireland",2020-02-29,0,0,4904240,0,0,0,0,0,0,0,0,0,0,0,0,-12,-3,-28,-9,-3,3
"Ireland 2020-03-01","Ireland",2020-03-01,1,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,3,3,-5,2,2,0
"Ireland 2020-03-02","Ireland",2020-03-02,0,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,4,4,12,1,1,0
"Ireland 2020-03-03","Ireland",2020-03-03,0,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,8,5,29,2,3,-1
"Ireland 2020-03-04","Ireland",2020-03-04,1,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,5,4,25,1,1,0
"Ireland 2020-03-05","Ireland",2020-03-05,4,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,4,4,15,0,2,0
"Ireland 2020-03-06","Ireland",2020-03-06,7,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,3,7,10,0,1,0
"Ireland 2020-03-07","Ireland",2020-03-07,5,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,-3,3,-1,-4,0,1
"Ireland 2020-03-08","Ireland",2020-03-08,1,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-4,0,0
"Ireland 2020-03-09","Ireland",2020-03-09,2,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,-3,3,-13,-6,0,2
"Ireland 2020-03-10","Ireland",2020-03-10,0,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,3,11,15,-3,1,1
"Ireland 2020-03-11","Ireland",2020-03-11,14,0,4904240,0,0,0,0,0,0,0,0,0,1,0,0,-3,11,-3,-9,-1,2
"Ireland 2020-03-12","Ireland",2020-03-12,8,1,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-3,33,-13,-14,-3,3
"Ireland 2020-03-13","Ireland",2020-03-13,27,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-19,10,1,-30,-26,12
"Ireland 2020-03-14","Ireland",2020-03-14,21,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-32,2,-15,-34,-12,9
"Ireland 2020-03-15","Ireland",2020-03-15,38,1,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-36,7,20,-35,-16,9
"Ireland 2020-03-16","Ireland",2020-03-16,40,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-26,15,21,-45,-49,18
"Ireland 2020-03-17","Ireland",2020-03-17,54,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-59,-24,67,-62,-80,29
"Ireland 2020-03-18","Ireland",2020-03-18,69,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-46,-9,14,-52,-46,20
"Ireland 2020-03-19","Ireland",2020-03-19,74,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-48,-10,29,-54,-48,22
"Ireland 2020-03-20","Ireland",2020-03-20,191,1,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-53,-9,16,-57,-48,23
"Ireland 2020-03-21","Ireland",2020-03-21,126,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-59,-3,-12,-59,-39,17
"Ireland 2020-03-22","Ireland",2020-03-22,102,0,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-59,-11,39,-53,-39,13
"Ireland 2020-03-23","Ireland",2020-03-23,121,1,4904240,0,1,1,1,1,1,1,0,1,1,0,0,-49,-18,7,-61,-51,21
"Ireland 2020-03-24","Ireland",2020-03-24,219,2,4904240,0,1,1,1,1,1,1,1,1,1,0,0,-51,-9,10,-62,-53,22
"Ireland 2020-03-25","Ireland",2020-03-25,204,1,4904240,0,1,1,1,1,1,1,1,1,1,0,0,-60,-18,13,-63,-55,24
"Ireland 2020-03-26","Ireland",2020-03-26,235,2,4904240,0,1,1,1,1,1,1,1,1,1,0,0,-60,-16,15,-65,-56,25
"Ireland 2020-03-27","Ireland",2020-03-27,255,10,4904240,1,1,1,1,1,1,1,1,1,1,0,0,-63,-13,0,-66,-56,26
"Ireland 2020-03-28","Ireland",2020-03-28,302,3,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-80,-22,-59,-75,-53,21
"Ireland 2020-03-29","Ireland",2020-03-29,294,14,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-83,-37,-59,-78,-52,19
"Ireland 2020-03-30","Ireland",2020-03-30,200,10,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-73,-29,-37,-76,-68,29
"Ireland 2020-03-31","Ireland",2020-03-31,295,8,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-73,-25,-22,-74,-70,30
"Ireland 2020-04-01","Ireland",2020-04-01,325,17,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-75,-26,-31,-75,-70,31
"Ireland 2020-04-02","Ireland",2020-04-02,212,14,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-74,-23,-38,-76,-70,33
"Ireland 2020-04-03","Ireland",2020-04-03,402,13,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-74,-22,-35,-76,-69,34
"Ireland 2020-04-04","Ireland",2020-04-04,424,22,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-78,-23,-46,-74,-56,22
"Ireland 2020-04-05","Ireland",2020-04-05,331,17,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-81,-33,-59,-79,-52,20
"Ireland 2020-04-06","Ireland",2020-04-06,507,21,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-68,-24,-9,-74,-69,29
"Ireland 2020-04-07","Ireland",2020-04-07,253,16,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-66,-15,6,-71,-69,28
"Ireland 2020-04-08","Ireland",2020-04-08,345,36,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-69,-17,-10,-72,-69,29
"Ireland 2020-04-09","Ireland",2020-04-09,515,25,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-68,-12,-24,-73,-69,31
"Ireland 2020-04-10","Ireland",2020-04-10,1169,28,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-73,-18,-26,-76,-74,34
"Ireland 2020-04-11","Ireland",2020-04-11,696,24,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-76,-12,-31,-70,-54,21
"Ireland 2020-04-12","Ireland",2020-04-12,839,33,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-90,-58,-69,-82,-56,21
"Ireland 2020-04-13","Ireland",2020-04-13,727,14,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-77,-38,-15,-80,-86,34
"Ireland 2020-04-14","Ireland",2020-04-14,992,31,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-68,-20,-1,-71,-68,28
"Ireland 2020-04-15","Ireland",2020-04-15,832,41,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-69,-22,-5,-71,-68,29
"Ireland 2020-04-16","Ireland",2020-04-16,1068,38,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-84,-17,-7,-66,-67,31
"Ireland 2020-04-17","Ireland",2020-04-17,724,42,4904240,1,0,1,1,1,1,1,1,1,1,0,0,-85,-19,-26,-68,-66,33
